"Guide" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "TargetLoc" "Yorf1" "Offset1" "StartType1" "Yorf2" "Offset2" "StartType2" "Yorf3" "Offset3" "StartType3" "Yorfs" "gene" "desc"
"1723" "YBL005W_09" -0.0964464565198023 -0.0246804175392303 -1.01549288774213 0.314860723674627 0.762031914101553 -6.84010278418606 "chrII:217186-217209(-)" "YBL006C" -60 "TSS" "YBL005W" -211 "TSS" NA NA NA "YBL006C,YBL005W" "LDB7" "Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions"
"1725" "YBL006C_02" 0.316416026934234 0.138313161911591 1.4518611047944 0.152915517948298 0.610452966725205 -5.51194463350086 "chrII:217109-217132(-)" "YBL006C" 17 "TSS" NA NA NA NA NA NA "YBL006C" "LDB7" "Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions"
"1726" "YBL006C_04" 0.318877931753671 -0.180273659801599 1.50798840638263 0.137980613555413 0.590570955264599 -5.45987115855097 "chrII:217121-217144(-)" "YBL006C" 5 "TSS" NA NA NA NA NA NA "YBL006C" "LDB7" "Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions"
"1727" "YBL006C_05" -0.0188553212554434 -0.0146626514303954 -0.1551011354165 0.877378948123093 0.977408008050103 -7.09909165096677 "chrII:217140-217163(-)" "YBL006C" -14 "TSS" NA NA NA NA NA NA "YBL006C" "LDB7" "Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions"
"1728" "YBL006C_07" 0.358699868117722 -0.153067828010202 1.7645401647001 0.0838757695403168 0.491095889197671 -5.09056540375867 "chrII:217151-217174(-)" "YBL006C" -25 "TSS" NA NA NA NA NA NA "YBL006C" "LDB7" "Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions"
"3386" "YBR089C-A_00" 0.680724251839328 -0.167935511554753 2.2383856453872 0.029773686795931 0.31746861646314 -3.89650033252192 "chrII:426749-426772(-)" "YBR089C-A" -272 "CDS" NA NA NA NA NA NA "YBR089C-A" "NHP6B" "High-mobility group (HMG) protein; binds to and remodels nucleosomes; involved in recruiting FACT and other chromatin remodelling complexes to the chromosomes; functionally redundant with Nhp6Ap; required for transcriptional initiation fidelity of some tRNA genes; homologous to mammalian HMGB1 and HMGB2; NHP6B has a paralog, NHP6A, that arose from the whole genome duplication"
"3387" "YBR089C-A_01" 0.471653285740183 -0.0371161282733303 1.38168189165914 0.173338991703091 0.637309861134989 -5.20886896579647 "chrII:426674-426697(-)" "YBR089C-A" -197 "CDS" NA NA NA NA NA NA "YBR089C-A" "NHP6B" "High-mobility group (HMG) protein; binds to and remodels nucleosomes; involved in recruiting FACT and other chromatin remodelling complexes to the chromosomes; functionally redundant with Nhp6Ap; required for transcriptional initiation fidelity of some tRNA genes; homologous to mammalian HMGB1 and HMGB2; NHP6B has a paralog, NHP6A, that arose from the whole genome duplication"
"3388" "YBR089C-A_03" -0.0151737719639307 -0.144264311588134 -0.0812722934633825 0.935556577946733 0.989675127035907 -6.70201425470658 "chrII:426587-426610(-)" "YBR089C-A" -110 "CDS" NA NA NA NA NA NA "YBR089C-A" "NHP6B" "High-mobility group (HMG) protein; binds to and remodels nucleosomes; involved in recruiting FACT and other chromatin remodelling complexes to the chromosomes; functionally redundant with Nhp6Ap; required for transcriptional initiation fidelity of some tRNA genes; homologous to mammalian HMGB1 and HMGB2; NHP6B has a paralog, NHP6A, that arose from the whole genome duplication"
"3389" "YBR089C-A_05" -0.0141497144991331 0.0354776912322743 -0.0516206289833848 0.959040917844488 0.992894127625232 -6.30914546116635 "chrII:426668-426691(-)" "YBR089C-A" -191 "CDS" NA NA NA NA NA NA "YBR089C-A" "NHP6B" "High-mobility group (HMG) protein; binds to and remodels nucleosomes; involved in recruiting FACT and other chromatin remodelling complexes to the chromosomes; functionally redundant with Nhp6Ap; required for transcriptional initiation fidelity of some tRNA genes; homologous to mammalian HMGB1 and HMGB2; NHP6B has a paralog, NHP6A, that arose from the whole genome duplication"
"3390" "YBR089C-A_06" -0.578157599936497 -0.25169220616273 -2.08591474193418 0.0422165749214429 0.367172400281693 -4.25258720578224 "chrII:426701-426724(+)" "YBR089C-A" -224 "CDS" NA NA NA NA NA NA "YBR089C-A" "NHP6B" "High-mobility group (HMG) protein; binds to and remodels nucleosomes; involved in recruiting FACT and other chromatin remodelling complexes to the chromosomes; functionally redundant with Nhp6Ap; required for transcriptional initiation fidelity of some tRNA genes; homologous to mammalian HMGB1 and HMGB2; NHP6B has a paralog, NHP6A, that arose from the whole genome duplication"
"3391" "YBR089C-A_07" -0.395545115669961 0.257759202096491 -1.69968129040825 0.0955335659391486 0.517072214447248 -5.10243811910865 "chrII:426708-426731(-)" "YBR089C-A" -231 "CDS" NA NA NA NA NA NA "YBR089C-A" "NHP6B" "High-mobility group (HMG) protein; binds to and remodels nucleosomes; involved in recruiting FACT and other chromatin remodelling complexes to the chromosomes; functionally redundant with Nhp6Ap; required for transcriptional initiation fidelity of some tRNA genes; homologous to mammalian HMGB1 and HMGB2; NHP6B has a paralog, NHP6A, that arose from the whole genome duplication"
"3392" "YBR089C-A_08" 0.450200617905409 0.857284424080924 0.689150084881887 0.493980443516258 0.862073620001814 -5.31083257272248 "chrII:426720-426743(-)" "YBR089C-A" -243 "CDS" NA NA NA NA NA NA "YBR089C-A" "NHP6B" "High-mobility group (HMG) protein; binds to and remodels nucleosomes; involved in recruiting FACT and other chromatin remodelling complexes to the chromosomes; functionally redundant with Nhp6Ap; required for transcriptional initiation fidelity of some tRNA genes; homologous to mammalian HMGB1 and HMGB2; NHP6B has a paralog, NHP6A, that arose from the whole genome duplication"
"4315" "YBR198C_02" 0.818273947524091 -0.141087858778356 2.86379075304318 0.00614640920711523 0.132445543341372 -2.54829255959392 "chrII:618575-618598(-)" "YBR198C" 15 "TSS" NA NA NA NA NA NA "YBR198C" "TAF5" "Subunit (90 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification"
"4318" "YBR198C_05" 1.91386996465343 -1.00744517652327 15.3317565613771 2.50290680560471e-20 2.10611264668951e-16 36.0308772954109 "chrII:618586-618609(-)" "YBR198C" 4 "TSS" "YBR199W" -213 "TSS" NA NA NA "YBR198C,YBR199W" "TAF5" "Subunit (90 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification"
"4319" "YBR198C_06" 0.29214310867563 0.118476130135676 0.778376688590688 0.440090843172756 0.837668319344555 -5.72662399661091 "chrII:618590-618613(-)" "YBR198C" 0 "TSS" "YBR199W" -209 "TSS" NA NA NA "YBR198C,YBR199W" "TAF5" "Subunit (90 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification"
"4320" "YBR198C_07" 2.43790345797782 -1.07920684884744 16.9069604442465 4.38983286099899e-22 7.38779604953723e-18 39.8756570816336 "chrII:618591-618614(-)" "YBR198C" -1 "TSS" "YBR199W" -208 "TSS" NA NA NA "YBR198C,YBR199W" "TAF5" "Subunit (90 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification"
"4321" "YBR198C_08" 2.03292068336375 -1.3038000145384 6.17968773563444 1.23770363027506e-07 1.99010130208049e-05 7.41718720527834 "chrII:618598-618621(-)" "YBR198C" -8 "TSS" "YBR199W" -201 "TSS" NA NA NA "YBR198C,YBR199W" "TAF5" "Subunit (90 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification"
"4692" "YBR245C_00" 0.161541167054495 -0.0859699436696202 0.976329613428078 0.333698384907509 0.775570248382033 -6.33693273358923 "chrII:711807-711830(-)" "YBR245C" -280 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4693" "YBR245C_02" 0.249757606252044 0.11087351716046 1.31076145848108 0.196050671255741 0.661902262363829 -5.81784110096639 "chrII:711641-711664(-)" "YBR245C" -114 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4694" "YBR245C_03" 1.04519835726001 -0.306996609452418 1.48291295792979 0.144503343690311 0.598974160054696 -4.55700142390891 "chrII:711571-711594(+)" "YBR245C" -44 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4695" "YBR245C_04" 0.298849040917775 -0.252319385596092 1.05179889635567 0.29805303073295 0.7506919820764 -5.74179405315567 "chrII:711560-711583(-)" "YBR245C" -33 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4696" "YBR245C_05" 0.024639957566341 1.13672361497191 0.0345734970021088 0.972560339762776 0.995974625819854 -5.45490251803837 "chrII:711644-711667(-)" "YBR245C" -117 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4697" "YBR245C_06" 0.462094662817249 -0.0261179156101823 1.27367926765963 0.208787792208309 0.674621208253511 -5.28797353896282 "chrII:711645-711668(+)" "YBR245C" -118 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4698" "YBR245C_07" 0.448388805156118 -0.247209550901679 1.71026865945436 0.0935438843735077 0.512739510829405 -4.94723118170417 "chrII:711751-711774(-)" "YBR245C" -224 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4699" "YBR245C_08" 0.0735504731485105 0.0104381031361456 0.321918184757649 0.748884496831664 0.948040550458878 -6.4669704830873 "chrII:711665-711688(+)" "YBR245C" -138 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"4700" "YBR245C_09" 0.0400773968370981 -0.070828571383843 0.192326717849074 0.848281427597213 0.971104533027439 -6.55957616398465 "chrII:711666-711689(+)" "YBR245C" -139 "CDS" NA NA NA NA NA NA "YBR245C" "ISW1" "ATPase subunit of imitation-switch (ISWI) class chromatin remodelers; with Ioc3p forms Isw1a complex involved in repression of transcription initiation; with Ioc2p and Ioc4p forms Isw1b complex involved in regulation of transcription elongation; Isw1b recruited to ORFs by H3K36 methylation and acts with Chd1p to prevent trans-histone exchange over coding regions; Isw1p import into nucleus depends on C-terminal bipartite nuclear targeting signal KRIR X19 KKAK"
"5029" "YBR288C_01" -0.312075391093187 -0.327775081796725 -1.76062393955836 0.0845443563912701 0.492735881121149 -5.22435774835269 "chrII:779610-779633(+)" "YBR289W" -34 "TSS" "YBR288C" -130 "TSS" NA NA NA "YBR289W,YBR288C" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5033" "YBR288C_06" -0.403469478614284 0.243685254759934 -2.07022670317299 0.0437241914659026 0.373464215653949 -4.58427891636138 "chrII:779611-779634(+)" "YBR289W" -33 "TSS" "YBR288C" -131 "TSS" NA NA NA "YBR289W,YBR288C" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5034" "YBR288C_07" 0.279062794840529 0.206734984594644 1.69000301231375 0.0973828392817986 0.520947035780539 -5.41856840441499 "chrII:779662-779685(+)" "YBR289W" 18 "TSS" "YBR288C" -182 "TSS" NA NA NA "YBR289W,YBR288C" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5035" "YBR288C_08" 0.240059062217786 -0.302759950774213 1.27881841610792 0.206986544235236 0.672436564271837 -5.91185481686563 "chrII:779663-779686(+)" "YBR289W" 19 "TSS" "YBR288C" -183 "TSS" NA NA NA "YBR289W,YBR288C" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5036" "YBR288C_09" -0.404037383189904 0.393234937803095 -1.87967195812248 0.0661076112218041 0.447345004070024 -4.84324353033376 "chrII:779611-779634(-)" "YBR289W" -33 "TSS" "YBR288C" -131 "TSS" NA NA NA "YBR289W,YBR288C" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5038" "YBR289W_03" 0.263069879969427 -0.160308784233067 0.535612486820372 0.594650091488375 0.900149726233474 -5.62905302713379 "chrII:779453-779476(+)" "YBR289W" -191 "TSS" NA NA NA NA NA NA "YBR289W" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5039" "YBR289W_04" 0.186273342844552 -0.517385233313269 0.317173560354632 0.752459885436775 0.948994773100296 -5.57994615649239 "chrII:779454-779477(+)" "YBR289W" -190 "TSS" NA NA NA NA NA NA "YBR289W" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5040" "YBR289W_05" 0.0438348551620091 -0.418520192214956 0.236168191090523 0.81428690871931 0.961750734508512 -6.6651561617772 "chrII:779458-779481(+)" "YBR289W" -186 "TSS" NA NA NA NA NA NA "YBR289W" "SNF5" "Subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf6p; relocates to the cytosol under hypoxic conditions"
"5849" "YCR020C-A_00" -0.254316013098158 -0.729872658097038 -0.683893946190279 0.497264842672384 0.863347627341877 -5.79564979946676 "chrIII:155261-155284(+)" "YCR020W-B" -16 "TSS" "YCR020C-A" -168 "TSS" NA NA NA "YCR020W-B,YCR020C-A" "HTL1" "Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance"
"5850" "YCR020C-A_01" -0.470994407550494 0.079461911563661 -2.27782065487303 0.0271380714570222 0.303062807282047 -4.11772789754628 "chrIII:155227-155250(-)" "YCR020W-B" -50 "TSS" "YCR020C-A" -134 "TSS" NA NA NA "YCR020W-B,YCR020C-A" "HTL1" "Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance"
"5856" "YCR020C-A_07" -0.0455515984669128 -0.0819511268387676 -0.377528778811718 0.707411567075021 0.937391280385492 -7.04790213862792 "chrIII:155250-155273(-)" "YCR020W-B" -27 "TSS" "YCR020C-A" -157 "TSS" NA NA NA "YCR020W-B,YCR020C-A" "HTL1" "Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance"
"5868" "YCR020W-B_00" 0.418386220084548 -0.228404414163934 1.36305093168285 0.179099563689298 0.644210581532152 -5.30810430723106 "chrIII:155064-155087(-)" "YCR020W-B" -213 "TSS" NA NA NA NA NA NA "YCR020W-B" "HTL1" "Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance"
"6015" "YCR042C_00" -0.046193814829132 0.408577421852751 -0.143488393034415 0.886493144836594 0.979585596334208 -6.14447208030868 "chrIII:205706-205729(+)" "YCR042C" -321 "CDS" NA NA NA NA NA NA "YCR042C" "TAF2" "TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation"
"6016" "YCR042C_03" 1.64944976567348 -1.03900107692102 7.71697149688758 5.19822789115584e-10 1.77329817411268e-07 12.7360897035267 "chrIII:205471-205494(-)" "YCR042C" -86 "CDS" NA NA NA NA NA NA "YCR042C" "TAF2" "TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation"
"6017" "YCR042C_04" -0.434984495613362 -0.010954539439632 -1.26768403081745 0.210903861822635 0.677095929114719 -5.33680946816827 "chrIII:205523-205546(+)" "YCR042C" -138 "CDS" NA NA NA NA NA NA "YCR042C" "TAF2" "TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation"
"6018" "YCR042C_05" -0.222178353451856 0.097567858836648 -1.36963824055904 0.177046261003325 0.641645657001514 -5.89534832665388 "chrIII:205533-205556(+)" "YCR042C" -148 "CDS" NA NA NA NA NA NA "YCR042C" "TAF2" "TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation"
"6019" "YCR042C_07" -0.225570232094247 -0.0884630128433739 -1.77069081532662 0.0828346268517974 0.488656413805369 -5.54268779885266 "chrIII:205561-205584(-)" "YCR042C" -176 "CDS" NA NA NA NA NA NA "YCR042C" "TAF2" "TFIID subunit (150 kDa); involved in RNA polymerase II transcription initiation"
"6103" "YCR052W_01" -0.0897233080533603 -0.020063999392012 -0.51364501352539 0.60980947361892 0.90558446685311 -6.6180762307095 "chrIII:214826-214849(-)" "YCR052W" -124 "TSS" NA NA NA NA NA NA "YCR052W" "RSC6" "Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication"
"6104" "YCR052W_02" -0.253384228592845 0.145733533554995 -1.20780949006443 0.232919866941225 0.697267792226736 -5.85752508605943 "chrIII:214928-214951(+)" "YCR052W" -22 "TSS" NA NA NA NA NA NA "YCR052W" "RSC6" "Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication"
"6105" "YCR052W_03" -0.426400814769241 0.0382539785876934 -1.58439178570557 0.119540207098616 0.562275966913 -5.11797628118405 "chrIII:214742-214765(-)" "YCR052W" -208 "TSS" NA NA NA NA NA NA "YCR052W" "RSC6" "Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication"
"6106" "YCR052W_04" 0.55704817745936 -0.156897423476355 1.1373332061921 0.2609319531006 0.722132581621211 -5.18307144735523 "chrIII:214732-214755(+)" "YCR052W" -218 "TSS" NA NA NA NA NA NA "YCR052W" "RSC6" "Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication"
"6107" "YCR052W_05" 0.114487773584225 -0.100017881534468 0.645052231478564 0.52190324116485 0.873094150849358 -6.52743035233277 "chrIII:214827-214850(-)" "YCR052W" -123 "TSS" NA NA NA NA NA NA "YCR052W" "RSC6" "Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication"
"6108" "YCR052W_06" 0.592952123216697 -0.0575074283957353 3.44151145150679 0.00119243183777415 0.0412352730311927 -1.4310854839312 "chrIII:214847-214870(+)" "YCR052W" -103 "TSS" NA NA NA NA NA NA "YCR052W" "RSC6" "Component of the RSC chromatin remodeling complex; essential for mitotic growth; RSC6 has a paralog, SNF12, that arose from the whole genome duplication"
